t,85,96,44
t,49,34,13
t,15,90,73
t,98,67,51
t,70,41,76
t,61,49,79
t,3,97,62
t,36,83,14
t,54,69,8
t,34,15,73
t,11,52,21
t,6,1,56
t,18,68,46
t,90,18,66
t,93,40,7
t,20,2,8
t,50,5,5
t,12,42,40
t,78,48,62
t,85,82,29
t,9,45,82
t,30,51,35
t,85,69,56
t,82,12,26
t,47,5,19
t,5,77,21
t,64,28,78
t,21,92,72
t,12,69,72
t,25,54,54
t,54,64,51
t,87,46,2
t,73,83,24
t,80,65,36
t,58,65,41
t,76,22,70
t,48,87,98
t,78,60,90
t,49,72,60
t,72,98,66
t,26,4,82
t,28,91,28
t,30,16,11
t,53,97,29
t,88,55,46
t,80,83,68
t,1,31,7
t,99,8,67
t,40,9,92
t,51,82,90
t,17,60,46
t,50,88,37
t,30,18,53
t,40,23,2
t,20,63,57
t,65,95,40
t,85,97,23
t,43,96,32
t,62,88,41
t,53,40,23
t,94,57,83
t,39,59,72
t,27,89,42
t,79,82,66
t,81,2,81
t,89,20,77
t,81,57,74
t,3,0,22
t,34,62,10
t,27,67,50
t,1,13,59
t,36,52,19
t,59,31,8
t,0,63,42
t,17,44,45
t,98,85,17
t,74,66,74
t,99,22,26
t,20,8,89
t,29,35,8
t,31,89,22
t,89,25,26
t,59,84,58
t,19,84,21
t,60,54,17
t,56,52,2
t,72,78,21
t,97,77,95
t,23,49,3
t,11,78,91
t,18,61,80
t,91,51,5
t,17,10,89
t,74,29,25
t,94,42,79
t,62,98,83
t,63,71,13
t,35,68,90
t,81,91,39
t,84,54,70
t,74,25,31
t,5,16,34
t,9,33,97
t,49,59,78
t,25,5,20
t,56,67,19
t,38,83,42
t,51,18,10
t,92,0,54
t,83,36,8
t,4,62,85
t,34,67,2
t,20,28,87
t,68,77,47
t,45,54,52
t,17,10,20
t,35,49,3
t,76,52,73
t,37,44,25
t,90,79,61
t,50,83,75
t,34,70,42
t,87,90,70
t,74,10,99
t,20,55,54
t,23,72,64
t,94,59,65
t,48,87,69
t,21,25,66
t,97,67,45
t,10,17,29
t,84,4,99
t,78,91,41
t,99,65,51
t,50,37,58
t,3,13,83
t,18,7,42
t,35,56,30
t,3,29,7
t,68,78,74
t,13,88,44
t,93,25,48
t,43,3,91
t,83,2,9
t,85,52,98
t,94,7,11
t,76,26,19
t,18,13,27
t,99,16,8
t,57,85,86
t,30,50,75
t,25,43,100
t,24,38,55
t,15,21,57
t,75,58,62
t,72,52,21
t,83,29,99
t,53,99,12
t,31,50,29
t,38,7,66
t,23,89,68
t,49,67,63
t,0,91,1
t,54,58,74
t,63,33,32
t,76,58,36
t,96,41,17
t,95,46,68
t,6,77,18
t,86,67,77
t,3,42,19
t,70,92,86
t,84,92,77
t,84,99,88
t,9,14,73
t,92,90,31
t,28,86,72
t,44,33,70
t,64,92,47
t,81,30,66
t,10,34,9
t,28,56,1
t,13,41,45
t,41,77,96
t,80,39,10
t,53,31,100
t,83,11,39
t,7,8,24
t,76,72,16
t,75,53,47
t,40,15,33
t,48,43,89
t,0,8,82
t,45,50,12
t,92,82,3
t,2,35,34
t,53,71,46
t,91,78,54
t,67,6,26
t,82,81,31
t,80,74,47
t,12,22,90
t,53,23,51
t,86,20,53
t,49,12,35
t,51,66,71
t,85,20,42
t,82,63,72
t,35,30,78
t,12,65,60
t,94,45,34
t,40,58,8
t,82,63,83
t,32,49,55
t,36,99,20
t,70,50,86
t,40,87,58
t,33,69,74
t,4,56,4
t,82,20,21
t,93,15,67
t,78,7,77
t,37,41,40
t,20,25,89
t,26,61,40
t,45,32,91
t,83,24,30
t,40,58,100
t,13,14,8
t,69,48,29
t,41,95,8
t,71,2,84
t,9,44,23
t,81,21,64
t,7,83,3
t,53,15,45
t,36,91,75
t,28,1,26
t,94,16,33
t,15,64,13
t,56,58,8
t,64,81,63
t,99,90,59
t,74,23,80
t,37,31,63
t,91,36,30
t,36,72,74
t,62,52,75
t,39,98,91
t,71,13,8
t,36,22,18
t,95,86,99
t,57,37,42
t,15,11,65
t,47,0,96
t,9,92,32
t,91,80,56
t,64,94,61
t,90,33,59
t,33,56,73
t,40,92,47
t,9,40,85
t,7,97,22
t,48,65,86
t,65,12,86
t,60,73,30
t,44,16,62
t,51,32,56
t,11,23,89
t,70,8,98
t,94,48,42
t,40,9,82
t,76,16,32
t,97,17,97
t,82,60,21
t,94,85,50
t,38,2,12
t,42,86,67
t,53,9,8
t,75,17,57
t,21,17,98
t,13,78,80
t,89,95,63
t,39,64,59
t,21,98,71
t,41,92,56
t,91,83,58
t,54,25,45
t,72,30,6
t,31,58,76
t,87,79,45
t,85,45,24
t,16,86,71
t,78,25,87
t,88,47,85
t,58,40,77
t,13,83,12
t,23,37,89
t,19,10,72
t,76,41,30
t,3,81,61
t,48,66,6
t,23,34,93
t,45,12,70
t,31,52,69
t,15,10,10
t,43,75,93
t,7,50,83
t,95,21,45
t,66,98,38
t,95,53,19
t,8,53,37
t,13,76,71
t,57,73,35
t,79,4,87
t,47,19,49
t,56,15,25
t,1,22,27
t,83,17,49
t,79,36,99
t,16,31,52
t,87,91,6
t,23,5,34
t,94,14,8
t,28,45,64
t,67,93,84
t,15,49,99
t,39,2,21
t,18,85,90
t,66,16,26
t,16,33,10
t,67,72,1
t,24,95,58
t,10,41,25
t,69,22,70
t,32,89,63
t,67,4,65
t,17,96,67
t,89,14,5
t,79,32,21
t,4,48,6
t,13,67,78
t,66,44,74
t,23,6,67
t,47,75,89
t,69,59,78
t,31,27,35
t,95,96,83
t,14,86,49
t,18,65,33
t,90,21,81
t,96,87,100
t,73,53,44
t,98,28,50
t,65,76,77
t,53,45,89
t,83,28,68
t,69,76,64
t,3,90,50
t,51,60,67
t,83,50,89
t,15,46,76
t,14,72,81
t,10,70,9
t,11,35,37
t,88,41,34
t,28,76,63
t,95,45,91
t,58,48,81
t,60,51,93
t,26,34,43
t,66,1,42
t,41,15,14
t,73,25,36
t,82,89,24
t,18,29,65
t,52,57,93
t,66,52,90
t,56,62,90
t,88,74,41
t,32,1,27
t,74,67,28
t,67,61,43
t,80,34,21
t,68,16,10
t,91,87,91
t,7,91,48
t,99,57,52
t,88,65,14
t,78,5,89
t,69,37,42
t,95,11,61
t,74,31,22
t,68,63,9
t,88,31,77
t,49,22,64
t,39,29,7
t,38,80,64
t,89,68,81
t,55,97,86
t,43,66,23
t,36,13,87
t,96,87,18
t,70,56,81
t,30,96,13
t,6,98,87
t,22,37,69
t,28,76,49
t,44,17,18
t,24,72,67
t,10,67,34
t,84,3,99
t,70,52,87
t,87,74,43
t,68,4,91
t,32,10,89
t,18,84,79
t,86,65,7
t,87,9,24
t,56,85,97
t,22,47,64
t,7,32,20
t,6,54,24
t,92,42,98
t,86,62,2
t,76,46,64
t,17,16,49
t,95,55,66
t,1,42,27
t,24,98,12
t,72,20,12
t,88,28,96
t,7,86,50
t,30,78,44
t,27,16,6
t,80,44,4
t,43,61,21
t,43,56,76
t,8,9,70
t,34,67,99
t,58,39,10
t,46,19,57
t,5,87,36
t,49,66,52
t,6,46,49
t,10,90,10
t,82,85,19
t,9,94,80
t,78,80,66
t,97,30,25
t,88,39,71
t,8,47,29
t,13,53,16
t,1,54,83
t,52,12,29
t,52,22,71
t,62,56,57
t,32,65,3
t,63,95,35
t,29,92,66
t,53,81,57
t,75,41,5
t,3,6,58
t,19,7,64
t,1,12,76
t,81,64,51
t,52,26,7
t,60,10,25
t,14,74,20
t,48,3,65
t,13,8,98
t,70,83,91
t,74,87,97
t,83,6,5
t,46,59,17
t,73,40,81
t,23,44,60
t,30,56,22
t,6,70,48
t,78,19,51
t,41,84,11
t,90,54,95
t,80,81,78
t,15,87,34
t,61,98,50
t,87,38,82
t,10,35,41
t,92,91,15
t,98,62,62
t,76,33,13
t,69,17,75
t,60,24,69
t,92,4,50
t,69,72,89
t,54,85,87
t,3,72,78
t,37,83,13
t,78,75,4
t,91,74,18
t,5,50,51
t,17,19,21
t,91,31,45
t,12,24,1
t,61,45,73
t,2,0,59
t,40,55,31
t,17,92,14
t,81,22,42
t,37,65,16
t,54,70,18
t,5,39,89
t,25,83,73
t,21,47,97
t,21,60,94
t,46,62,94
t,4,55,2
t,86,24,46
t,52,6,68
t,93,43,86
t,60,97,8
t,78,54,100
t,17,31,83
t,89,52,30
t,37,26,90
t,31,72,5
t,76,28,60
t,78,14,36
t,23,66,42
t,42,59,37
t,79,71,87
t,87,48,93
t,86,18,25
t,20,59,29
t,1,97,7
t,42,80,79
t,98,8,59
t,9,38,74
t,45,13,92
t,86,55,4
t,75,87,75
t,61,74,76
t,53,12,94
t,29,84,53
t,10,37,2
t,16,31,82
t,47,30,43
t,5,39,81
t,30,84,94
t,22,23,49
t,78,98,88
t,51,11,14
t,26,64,26
t,19,46,62
t,24,56,99
t,78,24,31
t,11,71,13
t,53,29,52
t,33,59,89
t,26,33,12
t,26,10,62
t,14,62,73
t,27,88,89
t,5,60,35
t,66,36,43
t,17,13,68
t,99,24,91
t,11,77,20
t,14,10,80
t,2,88,13
t,65,15,24
t,26,29,86
t,98,8,26
t,87,13,38
t,73,32,26
t,68,49,40
t,87,0,16
t,78,63,46
t,97,77,8
t,28,32,97
t,40,97,12
t,15,24,93
t,52,74,1
t,30,13,15
t,67,87,47
t,93,7,48
t,84,94,100
t,99,23,63
t,44,72,92
t,52,0,24
t,0,93,22
t,11,60,98
t,55,13,72
t,55,43,86
t,21,62,25
t,19,7,32
t,18,91,78
t,17,43,1
t,79,39,74
t,23,43,26
t,46,43,19
t,67,6,80
t,64,61,45
t,88,69,88
t,73,90,2
t,97,62,10
t,80,52,58
t,98,47,10
t,29,87,83
t,52,30,61
t,51,26,79
t,18,32,10
t,35,94,54
t,23,63,93
t,48,5,95
t,45,67,56
t,25,48,60
t,34,98,8
t,43,79,47
t,78,32,29
t,38,83,55
t,68,53,88
t,78,40,82
t,31,15,97
t,76,63,2
t,70,60,70
t,78,37,18
t,36,71,68
t,95,67,47
t,93,97,31
t,22,87,66
t,76,55,20
t,63,85,12
t,96,17,28
t,92,45,43
t,94,15,4
t,15,44,41
t,84,80,65
t,51,28,32
t,97,21,81
t,28,43,68
t,93,72,23
t,64,87,9
t,76,36,78
t,55,28,23
t,97,74,90
t,52,89,34
t,93,25,66
t,57,76,94
t,40,74,68
t,20,54,11
t,87,47,35
t,61,64,23
t,21,92,59
t,50,99,39
t,24,48,66
t,13,1,7
t,98,94,33
t,64,3,9
t,9,95,35
t,76,67,89
t,39,6,89
t,73,19,5
t,47,41,97
t,57,43,96
t,96,68,44
t,13,81,97
t,19,32,43
t,3,96,46
t,12,5,93
t,46,34,12
t,87,73,18
t,27,98,38
t,31,46,31
t,27,3,74
t,74,51,42
t,69,64,76
t,66,36,8
t,8,39,4
t,6,3,61
t,50,2,47
t,62,89,20
t,79,16,71
t,68,47,17
t,98,26,72
t,72,52,76
t,65,21,40
t,40,39,28
t,47,48,68
t,2,6,71
t,15,56,73
t,61,18,14
t,33,50,30
t,3,18,29
t,71,69,7
t,94,41,59
t,69,58,81
t,61,99,20
t,88,46,20
t,55,1,26
t,78,16,83
t,2,29,53
t,16,14,55
t,45,17,74
t,26,40,95
t,32,87,88
t,91,56,46
t,23,17,45
t,42,58,44
t,14,65,45
t,39,43,13
t,73,46,94
t,78,62,9
t,32,59,78
t,57,37,71
t,51,70,58
t,38,13,14
t,36,83,81
t,30,41,76
t,44,6,20
t,36,2,84
t,9,48,78
t,39,62,38
t,72,21,15
t,81,59,85
t,85,81,42
t,75,94,8
t,11,82,91
t,92,12,84
t,19,9,90
t,91,45,92
t,74,6,92
t,3,46,54
t,92,70,28
t,7,51,39
t,43,36,72
t,37,12,18
t,96,23,100
t,38,67,64
t,21,87,73
t,62,78,70
t,6,4,77
t,97,60,75
t,3,52,45
t,82,59,96
t,72,55,33
t,43,44,97
t,60,40,72
t,59,78,40
t,74,51,79
t,99,13,9
t,68,19,13
t,96,69,73
t,70,24,26
t,14,6,37
t,62,78,44
t,46,21,88
t,42,33,80
t,13,44,10
t,4,18,61
t,82,17,75
t,90,38,46
t,55,86,67
t,27,57,91
t,4,23,97
t,41,85,27
t,36,83,100
t,24,77,33
t,55,91,77
t,65,47,48
t,78,82,17
t,3,24,55
t,49,79,42
t,67,59,51
t,58,15,74
t,6,8,12
t,33,45,47
t,84,21,25
t,17,76,68
t,45,93,15
t,92,71,49
t,9,74,74
t,15,75,5
t,56,43,64
t,58,1,80
t,32,59,88
t,95,44,85
t,41,29,6
t,17,46,35
t,84,43,28
t,51,88,99
t,99,97,26
t,72,64,1
t,29,21,44
t,44,31,97
t,23,15,57
t,63,10,1
t,99,4,82
t,5,73,28
t,39,58,24
t,18,9,12
t,69,60,61
t,94,85,25
t,46,14,98
t,42,58,30
t,38,34,45
t,46,97,8
t,99,48,64
t,80,53,37
t,60,44,95
t,83,63,56
t,46,32,17
t,6,78,2
t,30,24,16
t,28,66,26
t,57,59,54
t,55,8,61
t,6,57,24
t,87,10,61
t,99,55,7
t,34,70,63
t,80,54,31
t,38,32,32
t,68,56,99
t,48,75,24
t,57,84,84
t,11,91,44
t,71,98,1
t,47,37,12
t,7,88,19
t,65,22,41
t,79,54,95
t,9,92,27
t,92,12,35
t,42,61,62
t,18,97,54
t,29,89,97
t,53,39,98
t,0,76,61
t,59,64,31
t,24,38,71
t,56,92,65
t,65,84,91
t,58,96,77
t,52,9,39
t,70,28,36
t,23,9,77
t,20,14,16
t,17,14,44
t,29,25,60
t,59,2,98
t,29,58,90
t,93,75,26
t,35,33,75
t,11,86,84
t,1,8,64
t,89,32,74
t,65,52,40
t,81,21,55
t,24,50,32
t,84,9,86
t,33,38,44
t,75,83,20
t,0,70,5
t,26,81,43
t,10,35,52
t,25,24,36
t,50,89,88
t,90,70,61
t,96,47,11
t,27,83,72
t,65,16,62
t,8,43,45
t,79,44,15
t,36,22,48
t,30,84,83
t,33,10,59
t,68,60,49
t,7,50,71
t,67,98,70
t,29,26,53
t,0,43,22
t,13,51,17
t,57,83,13
t,23,71,36
t,71,1,20
t,5,35,82
t,64,55,43
t,64,63,45
t,34,82,44
t,56,64,22
t,60,64,65
t,33,30,68
t,50,87,3
t,62,63,74
t,97,86,28
t,17,91,15
t,50,7,70
t,92,71,85
t,89,58,20
t,84,14,84
t,57,26,48
t,21,60,78
t,40,10,18
t,95,72,81
t,68,70,67
t,47,39,10
t,61,89,70
t,83,34,41
t,19,75,51
t,38,59,17
t,21,16,44
t,21,89,4
t,50,81,66
t,67,76,38
t,99,97,60
t,17,44,51
t,27,58,41
t,96,93,27
t,88,12,2
t,91,51,13
t,7,72,81
t,2,93,22
t,57,44,3
t,22,63,32
t,12,15,29
t,71,32,25
t,22,11,35
t,14,59,28
t,40,0,41
t,93,91,92
t,57,50,64
t,37,5,10
t,58,62,6
t,12,37,69
t,43,49,84
t,23,20,69
t,0,42,80
t,34,8,40
t,62,0,40
t,2,93,83
t,45,2,85
t,60,39,90
t,69,49,53
t,26,14,90
t,95,9,91
t,30,85,11
t,98,85,6
t,78,19,14
t,69,33,15
t,60,87,60
t,42,32,63
t,26,93,54
t,68,14,56
t,20,41,70
t,61,88,31
t,51,18,16
t,13,69,1
t,18,47,73
t,84,68,6
t,98,28,46
t,9,22,78
t,71,0,23
t,78,68,90
t,32,40,83
t,53,22,84
t,4,92,100
t,70,61,52
t,88,8,24
t,24,28,82
t,22,56,27
t,84,30,56
t,55,31,31
t,32,99,72
t,16,92,54
t,69,45,76
t,53,2,20
t,52,72,82
t,3,12,42
t,79,37,71
t,60,11,27
t,38,95,10
t,45,3,41
t,27,87,92
t,98,4,84
t,3,73,30
t,30,78,32
t,50,30,56
t,31,86,68
t,72,65,57
t,42,77,69
t,21,67,16
t,30,64,71
t,70,92,59
t,13,90,15
t,97,94,40
t,78,24,19
t,9,74,1
t,16,5,87
t,83,30,4
t,92,24,33
t,60,45,52
t,27,16,99
t,49,60,9
t,63,50,23
t,12,96,62
t,90,73,32
t,51,47,33
t,67,5,71
t,2,87,75
t,94,11,59
t,6,57,11
t,34,84,79
t,84,34,39
t,92,49,89
t,66,61,38
t,27,51,11
t,11,2,58
t,43,21,15
t,13,23,2
t,87,18,14
t,98,24,23
t,8,10,59
t,86,94,45
t,24,38,94
t,64,4,55
t,1,84,58
t,63,95,12
t,21,90,33
t,87,3,9
t,41,43,27
t,54,41,3
t,28,1,66
t,86,39,60
t,31,15,51
t,24,79,7
t,31,33,91
t,40,96,38
t,4,69,28
t,36,9,84
t,96,50,27
t,22,4,20
t,78,84,21
t,42,70,60
t,53,1,75
t,55,78,6
t,62,61,91
t,4,1,88
t,94,5,9
t,73,94,18
t,56,90,68
t,34,65,24
t,53,94,8
t,25,88,79
t,36,93,32
t,62,49,62
t,20,11,23
t,10,15,77
t,49,61,34
t,58,35,80
t,27,91,23
t,47,26,40
t,70,31,34
t,30,57,22
t,60,45,15
t,43,8,16
t,5,28,27
t,79,90,95
t,55,40,56
t,41,50,91
t,20,29,35
t,42,76,61
t,33,99,44
t,66,81,53
t,39,41,99
t,6,84,59
t,21,41,39
t,48,21,29
t,94,28,21
t,1,69,71
t,92,42,1
t,78,36,29
t,38,70,28
t,33,36,9
t,86,28,2
t,84,34,39
t,94,55,80
t,32,55,53
t,60,1,82
t,81,3,51
t,3,47,45
t,55,25,82
t,84,15,52
t,63,48,88
t,24,34,16
t,25,70,2
t,15,64,58
t,47,96,65
t,99,9,67
t,80,42,70
t,83,45,69
t,27,53,94
t,8,37,9
t,11,52,9
t,99,28,96
t,66,6,18
t,20,21,35
t,29,68,83
t,93,68,92
t,59,0,34
t,80,35,32
t,48,63,85
t,93,23,74
t,53,35,78
t,62,86,7
t,9,4,13
t,26,24,34
t,60,5,55
t,43,99,75
t,86,10,75
t,20,43,11
t,3,91,26
t,39,85,1
t,12,90,88
t,89,52,74
t,47,13,31
t,59,40,7
t,45,52,13
t,99,95,64
t,73,82,74
t,99,54,17
t,61,9,61
t,38,48,98
t,39,60,88
t,26,1,93
t,52,1,6
t,34,60,46
t,40,57,99
t,4,56,46
t,67,81,80
t,41,33,86
t,9,46,95
t,69,85,95
t,18,24,7
t,6,2,61
t,98,6,62
t,3,40,22
t,1,33,32
t,51,89,88
t,48,57,22
t,80,50,7
t,65,59,53
t,12,81,38
t,6,99,14
t,65,57,69
t,25,55,75
t,86,11,68
t,59,64,53
t,90,15,42
t,30,63,99
t,3,95,1
t,9,61,13
t,13,25,46
t,51,83,45
t,16,48,55
t,36,73,10
t,63,11,73
t,30,71,37
t,34,13,52
t,75,43,68
t,26,46,63
t,78,7,76
t,90,21,53
t,35,24,37
t,32,92,37
t,86,29,63
t,47,92,74
t,72,74,97
t,8,10,13
t,35,53,32
t,61,52,46
t,40,59,22
t,82,80,74
t,18,56,62
t,2,49,99
t,40,78,61
t,39,70,34
t,11,96,83
t,20,4,93
t,32,91,46
t,15,53,50
t,60,45,10
t,81,27,42
t,7,97,99
t,68,51,100
t,18,91,78
t,78,31,100
t,64,94,96
t,46,14,52
t,38,98,43
t,35,13,48
t,85,74,45
t,46,7,25
t,39,14,22
t,89,35,26
t,88,5,69
t,65,84,52
t,16,0,47
t,63,46,61
t,14,36,12
t,9,23,25
t,56,60,51
t,53,58,59
t,78,98,25
t,98,87,12
t,75,76,18
t,44,93,54
t,95,10,54
t,41,73,52
t,54,40,40
t,65,49,15
t,41,57,76
t,92,10,86
t,2,87,84
t,78,38,24
t,90,13,52
t,59,9,45
t,12,5,7
t,17,98,33
t,68,52,73
t,59,69,22
t,73,11,31
t,0,55,42
t,86,9,81
t,21,87,71
t,96,29,85
t,47,40,94
t,44,52,51
t,50,69,50
t,82,89,54
t,6,48,24
t,27,22,35
t,10,74,42
t,3,60,51
t,83,34,90
t,54,30,72
t,90,30,12
t,35,74,65
t,86,76,86
t,87,11,76
t,40,17,76
t,15,97,50
t,1,7,25
t,42,10,37
t,44,45,71
t,34,99,54
t,57,41,36
t,68,77,10
t,32,15,38
t,70,54,49
t,97,46,67
t,72,62,64
t,22,63,23
t,98,6,33
t,34,2,78
t,57,88,30
t,62,45,23
t,97,14,100
t,58,98,67
t,95,68,21
t,44,65,68
t,62,90,30
t,78,64,45
t,99,62,3
t,83,48,6
t,12,5,94
t,93,19,92
t,16,5,68
t,74,55,35
t,22,24,7
t,18,41,74
t,80,31,55
t,9,95,100
t,60,9,2
t,43,58,59
t,7,15,5
t,1,35,96
t,69,3,53
t,36,78,8
t,70,0,84
t,29,18,26
t,2,50,9
t,9,11,57
t,60,71,66
t,13,66,24
t,72,73,92
t,76,26,27
t,23,95,30
t,27,84,60
t,34,6,12
t,70,35,82
t,95,90,32
t,55,99,43
t,11,65,78
t,24,31,53
t,96,5,44
t,24,83,22
t,99,79,4
t,26,63,63
t,61,69,75
t,83,57,56
t,30,47,40
t,85,98,34
t,97,9,100
t,26,33,83
t,30,82,88
t,26,6,24
t,47,6,55
t,2,32,18
t,65,45,39
t,91,28,48
t,98,58,95
t,89,96,93
t,75,45,2
t,26,71,88
t,8,53,70
t,48,79,76
t,71,79,34
t,25,81,19
t,94,98,64
t,84,41,45
t,32,92,55
t,78,81,51
t,71,56,96
t,24,34,19
t,11,43,73
t,32,91,4
t,8,62,83
t,93,39,17
t,11,33,15
t,27,17,9
t,71,1,1
t,78,80,34
t,80,3,43
t,75,27,77
t,46,91,20
t,70,23,11
t,73,83,25
t,8,77,64
t,76,40,49
t,42,67,19
t,50,90,20
t,50,68,52
t,84,48,55
t,78,75,35
t,54,73,26
t,74,43,49
t,36,69,85
t,13,29,62
t,76,5,54
t,78,47,22
t,95,50,12
t,66,0,32
t,18,36,80
t,24,14,8
t,58,21,81
t,83,95,25
t,84,83,46
t,20,96,75
t,33,25,32
t,86,2,31
t,7,49,81
t,71,15,34
t,2,85,22
t,34,10,89
t,41,20,10
t,21,4,57
t,97,40,40
t,42,60,89
t,68,93,66
t,51,79,68
t,82,39,69
t,62,10,36
t,47,64,74
t,69,98,84
t,57,39,4
t,18,13,60
t,74,10,52
t,65,5,12
t,53,25,57
t,18,77,89
t,37,11,28
t,5,25,38
t,93,73,54
t,66,42,53
t,1,51,44
t,56,69,57
t,16,43,20
t,67,60,77
t,31,14,54
t,87,84,83
t,27,74,94
t,54,31,20
t,43,24,45
t,97,90,87
t,49,43,90
t,44,0,59
t,1,16,54
t,72,35,14
t,48,18,80
t,53,58,17
t,36,85,91
t,29,40,22
t,0,35,99
t,44,32,41
t,82,33,85
t,71,78,85
t,81,31,53
t,34,3,40
t,0,3,59
t,31,56,69
t,47,44,54
t,89,74,46
t,63,26,82
t,61,71,66
t,53,51,38
t,78,81,74
t,58,12,78
t,45,67,18
t,97,22,28
t,28,30,96
t,28,75,1
t,17,1,47
t,80,27,80
t,93,98,97
t,47,4,100
t,36,81,81
t,62,91,45
t,39,88,64
t,8,85,38
t,35,66,69
t,82,94,96
t,35,63,97
t,81,96,24
t,12,89,75
t,60,88,79
t,12,77,12
t,44,39,55
t,89,30,44
t,4,39,81
t,42,26,47
t,62,61,93
t,57,96,57
t,53,29,53
t,28,93,94
t,2,5,35
t,80,17,12
t,43,62,3
t,98,3,33
t,41,7,24
t,73,1,3
t,20,15,16
t,64,24,12
t,20,29,93
t,24,58,86
t,70,60,91
t,4,93,61
t,67,36,23
t,69,34,26
t,53,27,85
t,29,1,39
t,83,73,6
t,98,37,31
t,61,10,60
t,53,86,18
t,90,56,79
t,32,12,24
t,92,79,60
t,66,0,47
t,43,6,74
t,80,87,27
t,18,22,52
t,75,20,42
t,5,33,4
t,65,86,90
t,34,28,99
t,64,12,11
t,87,5,43
t,47,23,43
t,93,67,1
t,18,99,40
t,97,17,62
t,48,44,82
t,41,50,67
t,44,67,5
t,86,1,33
t,84,66,46
t,94,53,3
t,36,52,78
t,31,97,45
t,83,16,96
t,23,13,13
t,84,13,10
t,18,7,60
t,84,51,27
t,89,37,80
t,73,21,98
t,18,68,4
t,72,56,56
t,50,39,54
t,46,23,22
t,42,46,87
t,6,82,100
t,15,0,59
t,26,37,11
t,4,26,100
t,84,99,74
t,81,70,94
t,84,42,50
t,92,44,90
t,97,43,13
t,18,85,11
t,4,43,93
t,55,11,46
t,66,37,83
t,76,42,61
t,27,78,60
t,0,59,82
t,93,96,77
t,95,40,21
t,84,37,16
t,48,7,1
t,10,63,97
t,54,70,8
t,99,36,45
t,81,64,39
t,93,92,17
t,53,44,29
t,86,90,25
t,62,85,17
t,35,21,54
t,50,21,13
t,51,31,76
t,99,85,46
t,6,37,35
t,2,18,99
t,41,64,91
t,9,17,36
t,37,3,78
t,13,18,63
t,29,53,36
t,34,3,57
t,46,6,40
t,73,5,77
t,19,63,14
t,53,66,85
t,3,59,49
t,94,68,66
t,81,6,21
t,58,19,39
t,72,1,92
t,7,35,48
t,15,34,54
t,54,7,12
t,30,78,75
t,44,83,41
t,28,87,52
t,76,81,21
t,93,14,79
t,65,72,98
t,56,44,51
t,99,51,87
t,46,66,21
t,52,72,80
t,63,54,59
t,37,50,42
t,30,78,29
t,81,6,62
t,1,51,76
t,79,69,100
t,29,25,44
t,79,76,47
t,17,23,65
t,89,27,37
t,69,90,44
t,27,79,94
t,20,9,73
t,1,91,31
t,14,44,35
t,90,76,56
t,41,57,81
t,85,88,9
t,31,6,84
t,48,95,11
t,36,64,1
t,79,43,81
t,73,64,42
t,97,17,85
t,27,31,82
t,13,73,58
t,68,15,67
t,0,54,10
t,83,60,93
t,31,56,4
t,68,72,56
t,47,16,88
t,20,32,30
t,69,49,14
t,49,80,95
t,62,54,4
t,83,21,70
t,83,21,25
t,44,56,37
t,37,88,93
t,92,8,18
t,47,7,86
t,87,80,18
t,16,49,19
t,81,98,51
t,28,13,57
t,83,96,78
t,53,79,51
t,29,76,8
t,65,13,48
t,10,5,56
t,27,4,15
t,12,91,95
t,81,59,97
t,51,93,95
t,1,21,8
t,58,56,56
t,87,9,88
t,38,90,64
t,97,8,77
t,44,18,34
t,51,97,90
t,65,61,34
t,12,94,45
t,8,45,38
t,2,46,11
t,62,56,68
t,17,96,29
t,4,34,72
t,67,31,80
t,95,27,50
t,80,78,47
t,70,43,8
t,55,7,2
t,99,15,99
t,89,70,97
t,99,84,54
t,18,1,2
t,99,58,88
t,70,77,71
t,1,25,98
t,50,5,76
t,96,27,71
t,55,34,31
t,8,86,46
t,6,75,68
t,2,26,52
t,7,97,6
t,60,96,16
t,47,18,93
t,17,19,70
t,66,69,28
t,93,17,7
t,16,24,42
t,46,32,28
t,43,90,55
t,11,44,81
t,62,4,78
t,67,64,26
t,82,64,96
t,27,33,15
t,48,0,36
t,75,93,5
t,82,61,29
t,75,7,13
t,54,51,55
t,8,62,100
t,40,24,56
t,70,44,72
t,47,78,36
t,43,5,70
t,9,54,70
t,97,81,15
t,53,15,77
t,34,90,84
t,46,96,87
t,53,56,49
t,4,49,26
t,59,19,22
t,30,18,100
t,66,61,6
t,87,23,12
t,56,72,93
t,22,25,9
t,50,59,51
t,34,6,100
t,72,11,56
t,73,15,5
t,50,74,76
t,71,4,47
t,70,22,8
t,27,9,83
t,38,17,55
t,83,92,81
t,43,42,92
t,45,28,50
t,44,1,61
t,52,74,76
t,8,76,50
t,36,47,7
t,82,17,81
t,41,97,91
t,24,87,60
t,30,70,52
t,62,65,47
t,54,63,75
t,3,7,28
t,64,11,54
t,39,20,30
t,41,8,77
t,47,90,47
t,27,31,44
t,69,7,31
t,81,90,54
t,84,52,19
t,30,6,82
t,5,62,42
t,84,26,5
t,38,17,77
t,67,58,85
t,44,57,75
t,42,85,59
t,85,6,18
t,15,87,8
t,20,24,61
t,39,54,19
t,72,11,81
t,65,96,7
t,70,34,77
t,46,53,35
t,31,49,93
t,57,91,30
t,15,76,88
t,85,44,28
t,92,64,52
t,52,55,58
t,71,80,22
